coupon_id	spu_code	coupon_title	plaza_id	plaza_name	coupon_type	sale_price	face_value	show_begin_time	show_end_time	coupon_channel	coupon_channel_id	coupon_status	c_title	c_subtitle	c_person_each_limit	c_person_daily_each_limit	c_use_period	c_use_rule	c_expired_after_hours	cs_stock_num	csr_store_id	store_name	business_name	business_id	now_date	city_id	city_name	op_time
95728	190940362	茶丸家红葡萄柚绿茶	1000271	青岛CBD万达广场	代金券	9.9	14.0	2019-03-01	2019-04-30	券列表	1010	已上架	茶丸家红葡萄柚绿茶	小程序会员专享	5	1	2	0	72	9	100000561	茶丸家（青岛CBD）	奶茶	277	2019-03-06	370200	青岛市	2019-03-07 10:27:53
95729	190940363	【芝芝舒芙蕾】黑糖珍珠舒芙蕾1份	1000363	合肥天鹅湖万达广场	礼品券	18.8	26.0	2019-02-28	2019-04-30	券列表	1010	已上架	【芝芝舒芙蕾】黑糖珍珠舒芙蕾1份	周二GO开心，陪“半”有一套	0	0	2	0	72	17	100017256	芝芝舒芙蕾（合肥天鹅湖万达广场店）	甜品	390	2019-03-06	340100	合肥市	2019-03-07 10:27:53
95730	190940364	我家牛排安格斯谷饲牧场牛排	1000271	青岛CBD万达广场	代金券	76.0	89.0	2019-03-01	2019-04-30	券列表	1010	已上架	我家牛排安格斯谷饲牧场牛排	仅限堂食 小程序专享优惠	1	1	2	0	72	200	100008669	我家牛排（青岛CBD万达店）	西式简餐	387	2019-03-06	370200	青岛市	2019-03-07 10:27:53
95732	190940368	西树泡芙泡芙16元	1000985	东营万达广场	代金券	16.0	19.0	2019-02-28	2019-04-29	券列表	1010	已上架	西树泡芙泡芙16元		4	4	2	0	24	50	100005218	西树泡芙（东营万达广场）	面包蛋糕	289	2019-03-06	370500	东营市	2019-03-07 10:27:53
95733	190940369	【末茶】水果拼盘盒	1105025	惠州大亚湾万达广场	代金券	9.9	18.0	2019-03-01	2019-03-31	券列表	1010	已下架	【末茶】水果拼盘盒	原价18元/盒，活动价：9.9元/盒	1	1	1	0	0	450	100000202	末茶（大亚湾万达店）	奶茶	277	2019-03-06	441300	惠州市	2019-03-07 10:27:53
95735	190940371	【末茶】纯肉热狗肠	1105025	惠州大亚湾万达广场	代金券	1.8	5.0	2019-03-01	2019-03-31	券列表	1010	已下架	【末茶】纯肉热狗肠	原价5元/条，活动价：1.8元/条	1	1	1	0	0	450	100000202	末茶（大亚湾万达店）	奶茶	277	2019-03-06	441300	惠州市	2019-03-07 10:27:53
95736	190940372	【末茶】奇异果百香	1105025	惠州大亚湾万达广场	代金券	11.8	21.0	2019-03-01	2019-03-31	券列表	1010	已下架	【末茶】奇异果百香	原价21元/杯，活动价：11.8/杯	1	1	1	0	0	450	100000202	末茶（大亚湾万达店）	奶茶	277	2019-03-06	441300	惠州市	2019-03-07 10:27:53
95737	190940375	【芝芝舒芙蕾】芒果/抹茶舒芙蕾	1000363	合肥天鹅湖万达广场	礼品券	21.8	30.0	2019-02-28	2019-04-29	券列表	1010	已上架	【芝芝舒芙蕾】芒果/抹茶舒芙蕾	周二GO开心，陪“半”有一套	0	0	2	0	72	12	100017256	芝芝舒芙蕾（合肥天鹅湖万达广场店）	甜品	390	2019-03-06	340100	合肥市	2019-03-07 10:27:53
95738	190940376	岭南老酸奶 泰国炒酸奶卷	1001015	广州南沙万达广场	礼品券	16.9	23.0	2019-03-01	2019-03-16	券列表	1010	已上架	岭南老酸奶 泰国炒酸奶卷	数量有限 售完即止	0	1	1	0	0	500	100016602	老酸奶（南沙万达店）	甜品	390	2019-03-06	440100	广州市	2019-03-07 10:27:53
95739	190940377	【樊文花】面膜限时0.1元抢	1105332	南昌青山湖万达广场	礼品券	0.1	18.0	2019-02-28	2019-03-09	限时抢购	1011	未上架	【樊文花】面膜限时0.1元抢	【樊文花】面膜限时0.1元抢	1	1	1	0	0	70	100016076	樊文花（青山湖万达店）	美容美发	396	2019-03-06	360100	南昌市	2019-03-07 10:27:53
95740	190940378	珠宝100元预付券	1000523	宜兴万达广场	代金券	100.0	100.0	2019-02-28	2019-03-10	券列表	1010	已下架	珠宝100元预付券	中国黄金	1	1	1	100000	0	50	100000948	中国黄金（宜兴万达店）	黄金	355	2019-03-06	320200	无锡市	2019-03-07 10:27:53
95741	190940380	3F【拉贝儿】羊毛围巾	1000765	兰州城关万达广场	礼品券	0.0	0.1	2019-02-28	2019-03-20	券列表	1010	已上架	3F【拉贝儿】羊毛围巾	原价498，现价120元	1	1	1	10	0	50	100000763	兰州城关万达广场服务台	其他	544	2019-03-06	620100	兰州市	2019-03-07 10:27:53
95742	190940383	【吧友网咖】1元团10元	1000985	东营万达广场	代金券	1.0	10.0	2019-03-01	2019-03-31	券列表	1010	已上架	【吧友网咖】1元团10元	消费满50可用-小程序专享	1	1	2	0	24	20	100014952	吧友网咖(东营万达广场)	书吧网吧	369	2019-03-06	370500	东营市	2019-03-07 10:27:53
95743	190940384	3F【拉贝儿】羊毛围巾	1000765	兰州城关万达广场	礼品券	0.0	0.1	2019-02-28	2019-03-20	券列表	1010	已上架	3F【拉贝儿】羊毛围巾	原价298，现价99元	1	1	1	10	0	50	100000763	兰州城关万达广场服务台	其他	544	2019-03-06	620100	兰州市	2019-03-07 10:27:53
95744	190940386	岭南老酸奶 芒果百香果手摇酸奶	1001015	广州南沙万达广场	礼品券	15.9	20.0	2019-03-01	2019-03-16	券列表	1010	已上架	岭南老酸奶 芒果百香果手摇酸奶	数量有限 售完即止	0	1	1	0	0	500	100016602	老酸奶（南沙万达店）	甜品	390	2019-03-06	440100	广州市	2019-03-07 10:27:53
95745	190940387	COCO都可茶饮 奶茶三兄弟中杯	1000274	上海周浦万达广场	礼品券	9.0	11.0	2019-02-28	2019-03-31	限时抢购	1011	已上架	COCO都可茶饮 奶茶三兄弟中杯		0	0	2	0	168	500	100000289	CoCo都可茶饮（上海周浦万达店）	奶茶	277	2019-03-06	310100	上海市	2019-03-07 10:27:53
95745	190940387	COCO都可茶饮 奶茶三兄弟中杯	1000274	上海周浦万达广场	礼品券	9.0	11.0	2019-02-28	2019-03-31	券列表	1010	已上架	COCO都可茶饮 奶茶三兄弟中杯		0	0	2	0	168	500	100000289	CoCo都可茶饮（上海周浦万达店）	奶茶	277	2019-03-06	310100	上海市	2019-03-07 10:27:53
95746	190940388	逗蛙 100元代金券	1000284	成都锦华路万达广场	代金券	85.0	100.0	2019-03-01	2019-06-30	券列表	1010	已上架	逗蛙 100元代金券	活动时间：2019.3.1-2019.6.30	0	2	2	10000	72	1000	100002882	 逗蛙（锦华万达店）	烤鱼	359	2019-03-06	510100	成都市	2019-03-07 10:27:53
95747	190940389	【吧友网咖】2元团30元	1000985	东营万达广场	代金券	2.0	30.0	2019-03-01	2019-03-31	券列表	1010	已上架	【吧友网咖】2元团30元	消费满100元可用-小程序专享	1	1	2	0	24	20	100014952	吧友网咖(东营万达广场)	书吧网吧	369	2019-03-06	370500	东营市	2019-03-07 10:27:53
95748	190940390	【继光香香鸡】杏鲍菇一份	1000270	淮安万达广场	代金券	9.8	13.0	2019-03-01	2019-04-30	券列表	1010	已上架	【继光香香鸡】杏鲍菇一份	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100003814	继光香香鸡（淮安万达广场店）	特色小吃	379	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95748	190940390	【继光香香鸡】杏鲍菇一份	1000270	淮安万达广场	代金券	9.8	13.0	2019-03-01	2019-04-30	限时抢购	1011	已上架	【继光香香鸡】杏鲍菇一份	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100003814	继光香香鸡（淮安万达广场店）	特色小吃	379	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95749	190940391	麦当劳 中薯条	1000284	成都锦华路万达广场	礼品券	5.0	11.0	2019-03-01	2019-06-30	券列表	1010	已上架	麦当劳 中薯条	活动时间：2018.3.1-2019.6.30	0	3	2	0	72	1000	100000635	麦当劳（锦华万达店）	洋快餐	295	2019-03-06	510100	成都市	2019-03-07 10:27:53
95750	190940392	孙家外婆黑椒肉段	1100746	四平万达广场	代金券	0.0	10.0	2019-03-01	2019-03-14	限时抢购	1011	已下架	孙家外婆黑椒肉段	满25元使用	1	1	2	2500	24	389	100007241	孙家外婆(四平万达店)	时尚融合菜	306	2019-03-06	220300	四平市	2019-03-07 10:27:53
95750	190940392	孙家外婆黑椒肉段	1100746	四平万达广场	代金券	0.0	10.0	2019-03-01	2019-03-14	券列表	1010	已下架	孙家外婆黑椒肉段	满25元使用	1	1	2	2500	24	389	100007241	孙家外婆(四平万达店)	时尚融合菜	306	2019-03-06	220300	四平市	2019-03-07 10:27:53
95751	190940393	宝贝王早教中心  情景领地畅玩卡	1105128	上海闵行颛桥万达广场	礼品券	9.9	59.0	2019-02-28	2019-03-31	券列表	1010	已上架	宝贝王早教中心  情景领地畅玩卡	9.9元海洋球小乐园（0-3岁宝宝）	1	1	1	0	0	200	100014482	宝贝王早教中心（上海闵行颛桥万达店）	儿童早教	293	2019-03-06	310100	上海市	2019-03-07 10:27:53
95752	190940394	岭南老酸奶 草莓酸奶	1001015	广州南沙万达广场	礼品券	9.8	16.0	2019-03-01	2019-03-16	券列表	1010	已上架	岭南老酸奶 草莓酸奶	数量有限 售完即止	0	1	1	0	0	500	100016602	老酸奶（南沙万达店）	甜品	390	2019-03-06	440100	广州市	2019-03-07 10:27:53
95753	190940395	2F【KH Design】女士单肩包	1000765	兰州城关万达广场	礼品券	0.0	0.1	2019-03-01	2019-03-30	券列表	1010	已上架	2F【KH Design】女士单肩包	原价1598元，现价599元	1	1	1	0	0	8	100017899,100000763	(null)	(null)	(null)	2019-03-06	620100	兰州市	2019-03-07 10:27:53
95754	190940396	【垦丁Q蛋奶】芋见泥珍好一杯	1000270	淮安万达广场	代金券	5.1	10.0	2019-03-01	2019-05-31	券列表	1010	已上架	【垦丁Q蛋奶】芋见泥珍好一杯	数量有限，先到先得	1	1	2	0	48	100	100003858	垦丁Q蛋奶茶（淮安万达广场店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95754	190940396	【垦丁Q蛋奶】芋见泥珍好一杯	1000270	淮安万达广场	代金券	5.1	10.0	2019-03-01	2019-05-31	限时抢购	1011	已上架	【垦丁Q蛋奶】芋见泥珍好一杯	数量有限，先到先得	1	1	2	0	48	100	100003858	垦丁Q蛋奶茶（淮安万达广场店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95755	190940397	【嘉媚乐】小气泡深层清洁	1000885	营口万达广场	礼品券	0.0	98.0	2019-02-28	2019-03-31	券列表	1010	已上架	【嘉媚乐】小气泡深层清洁	凭次券到店支付19.9元即可享受面部气泡清洁一次	1	1	1	0	0	20	100004169	嘉媚乐（营口万达店）	护肤	74	2019-03-06	210800	营口市	2019-03-07 10:27:53
95756	190940398	麦当劳 火腿扒麦满分组合	1000284	成都锦华路万达广场	礼品券	5.0	7.0	2019-03-01	2019-06-30	券列表	1010	已上架	麦当劳 火腿扒麦满分组合	活动时间：2019.3.1-2019.6.30，限早餐5：30-10：30	0	2	2	0	72	1000	100000635	麦当劳（锦华万达店）	洋快餐	295	2019-03-06	510100	成都市	2019-03-07 10:27:53
95757	190940399	岭南老酸奶 芒果手摇酸奶	1001015	广州南沙万达广场	礼品券	12.9	18.0	2019-03-01	2019-03-16	券列表	1010	已上架	岭南老酸奶 芒果手摇酸奶	数量有限 售完即止	0	1	1	0	0	500	100016602	老酸奶（南沙万达店）	甜品	390	2019-03-06	440100	广州市	2019-03-07 10:27:53
95758	190940400	[万达广场]复印、打印费用1元券	1102469	柳州柳南万达广场	礼品券	1.0	1.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用1元券	1元每张（A4纸）	0	0	1	0	0	1000	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95759	190940401	【垦丁Q蛋奶】桃香四季春奶茶	1000270	淮安万达广场	代金券	10.1	13.0	2019-03-01	2019-05-31	限时抢购	1011	已上架	【垦丁Q蛋奶】桃香四季春奶茶	数量有限，先到先得	1	1	2	0	48	100	100003858	垦丁Q蛋奶茶（淮安万达广场店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95759	190940401	【垦丁Q蛋奶】桃香四季春奶茶	1000270	淮安万达广场	代金券	10.1	13.0	2019-03-01	2019-05-31	券列表	1010	已上架	【垦丁Q蛋奶】桃香四季春奶茶	数量有限，先到先得	1	1	2	0	48	100	100003858	垦丁Q蛋奶茶（淮安万达广场店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95760	190940402	珠宝100元预付券	1000523	宜兴万达广场	代金券	100.0	100.0	2019-02-28	2019-03-10	券列表	1010	已上架	珠宝100元预付券	中国黄金	1	1	1	100000	0	50	100000948	中国黄金（宜兴万达店）	黄金	355	2019-03-06	320200	无锡市	2019-03-07 10:27:53
95761	190940403	岭南老酸奶 原味老酸奶	1001015	广州南沙万达广场	礼品券	9.9	12.0	2019-03-01	2019-03-16	券列表	1010	已上架	岭南老酸奶 原味老酸奶	数量有限 售完即止	0	1	1	0	0	500	100016602	老酸奶（南沙万达店）	甜品	390	2019-03-06	440100	广州市	2019-03-07 10:27:53
95762	190940404	[万达广场]复印、打印费用5元券	1102469	柳州柳南万达广场	礼品券	5.0	5.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用5元券	1元每张（A4纸）	0	0	1	0	0	200	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95763	190940405	D.O.U梳乎厘-黄金套餐	1000706	佛山南海万达广场	礼品券	26.0	40.0	2019-02-28	2019-03-31	限时抢购	1011	已上架	D.O.U梳乎厘-黄金套餐	炎烧布丁梳乎厘+鲜爽奇异果绿茶	0	0	2	0	24	50	100015658	D.O.U梳乎厘(佛山南海万达店）	特色小吃	379	2019-03-06	440600	佛山市	2019-03-07 10:27:53
95763	190940405	D.O.U梳乎厘-黄金套餐	1000706	佛山南海万达广场	礼品券	26.0	40.0	2019-03-01	2019-03-31	券列表	1010	已上架	D.O.U梳乎厘-黄金套餐	炎烧布丁梳乎厘+鲜爽奇异果绿茶	0	0	2	0	24	50	100015658	D.O.U梳乎厘(佛山南海万达店）	特色小吃	379	2019-03-06	440600	佛山市	2019-03-07 10:27:53
95764	190940406	[万达广场]复印、打印费用5元券	1102469	柳州柳南万达广场	礼品券	10.0	10.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用5元券	1元每张（A4纸）	0	0	1	0	0	200	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95765	190940407	【拿督拉茶】自由国度拉茶	1000270	淮安万达广场	代金券	11.0	16.0	2019-03-01	2019-04-30	券列表	1010	已上架	【拿督拉茶】自由国度拉茶	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95765	190940407	【拿督拉茶】自由国度拉茶	1000270	淮安万达广场	代金券	11.0	16.0	2019-03-01	2019-04-30	限时抢购	1011	已上架	【拿督拉茶】自由国度拉茶	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95766	190940408	[万达广场]复印、打印费用5元券	1102469	柳州柳南万达广场	礼品券	20.0	20.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]复印、打印费用5元券	1元每张（A4纸）	0	0	1	0	0	200	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95767	190940409	麦当劳 橙汁	1000284	成都锦华路万达广场	礼品券	5.0	11.0	2019-03-01	2019-06-30	券列表	1010	已上架	麦当劳 橙汁	活动时间：2019.3.1-2019.6.30	0	3	2	0	72	1000	100000635	麦当劳（锦华万达店）	洋快餐	295	2019-03-06	510100	成都市	2019-03-07 10:27:53
95769	190940412	万达乐园-0.1元秒杀儿童单项票	1105305	南京仙林万达茂	代金券	0.1	40.0	2019-02-28	2019-03-31	券列表	1010	已下架	万达乐园-0.1元秒杀儿童单项票	小程序专享（十选一）	1	1	1	0	0	210	100002590	客服台（南京仙林万达茂店）	精品百货	305	2019-03-06	320100	南京市	2019-03-07 10:27:53
95770	190940413	【拿督拉茶】经典拿督拉茶(中杯)	1000270	淮安万达广场	代金券	10.0	15.0	2019-03-01	2019-04-30	限时抢购	1011	已上架	【拿督拉茶】经典拿督拉茶(中杯)	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95770	190940413	【拿督拉茶】经典拿督拉茶(中杯)	1000270	淮安万达广场	代金券	10.0	15.0	2019-03-01	2019-04-30	券列表	1010	已上架	【拿督拉茶】经典拿督拉茶(中杯)	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95771	190940415	[万达广场]装修施工证	1102469	柳州柳南万达广场	礼品券	10.0	10.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]装修施工证	工本费	0	0	1	0	0	1000	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95772	190940417	西北杂粮筐 肉酱凉皮小米粥套餐	1000284	成都锦华路万达广场	礼品券	16.8	21.0	2019-03-01	2019-06-30	券列表	1010	已上架	西北杂粮筐 肉酱凉皮小米粥套餐	活动时间：2019.3.1-2019.6.30	0	0	2	10000	72	1000	100000646	西北杂粮筐（锦华万达店）	特色小吃	379	2019-03-06	510100	成都市	2019-03-07 10:27:53
95773	190940418	【拿督拉茶】益菌多柠檬蜜(中杯)	1000270	淮安万达广场	代金券	3.5	10.0	2019-03-01	2019-04-30	限时抢购	1011	已上架	【拿督拉茶】益菌多柠檬蜜(中杯)	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95773	190940418	【拿督拉茶】益菌多柠檬蜜(中杯)	1000270	淮安万达广场	代金券	3.5	10.0	2019-03-01	2019-04-30	券列表	1010	已上架	【拿督拉茶】益菌多柠檬蜜(中杯)	小程序专享，数量有限，先到先得	1	1	2	0	48	500	100010739	拿督拉茶（淮安万达店）	奶茶	277	2019-03-06	320800	淮安市	2019-03-07 10:27:53
95774	190940419	[万达广场]装修施工证五张	1102469	柳州柳南万达广场	礼品券	50.0	50.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]装修施工证五张	工本费	0	0	1	0	0	1000	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95775	190940420	虎虎波霸厚鲜奶17元	1000985	东营万达广场	代金券	17.0	20.0	2019-02-28	2019-04-30	券列表	1010	已上架	虎虎波霸厚鲜奶17元	品味醇厚、口感层次分明	0	0	2	0	24	200	100018136	老虎堂黑糖专卖 （东营万达广场店）	奶茶	277	2019-03-06	370500	东营市	2019-03-07 10:27:53
95776	190940421	孙家外婆薯香小河虾	1100746	四平万达广场	代金券	0.0	11.0	2019-02-28	2019-03-15	券列表	1010	已上架	孙家外婆薯香小河虾	满27元使用	1	1	2	2700	24	389	100007241	孙家外婆(四平万达店)	时尚融合菜	306	2019-03-06	220300	四平市	2019-03-07 10:27:53
95776	190940421	孙家外婆薯香小河虾	1100746	四平万达广场	代金券	0.0	11.0	2019-02-28	2019-03-15	限时抢购	1011	已上架	孙家外婆薯香小河虾	满27元使用	1	1	2	2700	24	389	100007241	孙家外婆(四平万达店)	时尚融合菜	306	2019-03-06	220300	四平市	2019-03-07 10:27:53
95777	190940422	鸡丝荞面（一把骨）	1100807	乐山万达广场	折扣券	8.0	0.5	2019-03-01	2019-03-31	券列表	1010	已上架	鸡丝荞面（一把骨）	仅限堂食，不可打包	1	1	1	1600	0	20	100017735	一把骨（乐山万达店）	汤锅	389	2019-03-06	511100	乐山市	2019-03-07 10:27:53
95778	190940423	【樊文花】面膜限时0.1元抢	1105332	南昌青山湖万达广场	礼品券	0.1	18.0	2019-02-28	2019-03-08	限时抢购	1011	未上架	【樊文花】面膜限时0.1元抢	【樊文花】面膜限时0.1元抢	1	1	1	0	0	70	100016076	樊文花（青山湖万达店）	美容美发	396	2019-03-06	360100	南昌市	2019-03-07 10:27:53
95779	190940424	2F【19八3】发条玩具	1000765	兰州城关万达广场	礼品券	0.0	0.1	2019-03-01	2019-03-10	券列表	1010	已上架	2F【19八3】发条玩具	原价80元，现价15元	1	1	1	0	0	40	100015876,100000763	(null)	(null)	(null)	2019-03-06	620100	兰州市	2019-03-07 10:27:53
95780	190940425	[万达广场]装修施工证十张	1102469	柳州柳南万达广场	礼品券	100.0	100.0	2019-02-28	2019-05-31	券列表	1010	已上架	[万达广场]装修施工证十张	工本费	0	0	1	0	0	1000	100000457	服务总台（柳州柳南万达广场）	其他	544	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95781	190940426	【樊文花】面膜限时0.1元抢	1105332	南昌青山湖万达广场	礼品券	0.1	18.0	2019-02-28	2019-03-10	限时抢购	1011	未上架	【樊文花】面膜限时0.1元抢	【樊文花】面膜限时0.1元抢	1	1	1	0	0	70	100016076	樊文花（青山湖万达店）	美容美发	396	2019-03-06	360100	南昌市	2019-03-07 10:27:53
95782	190940427	西北杂粮筐 老潼关肉夹馍套餐	1000284	成都锦华路万达广场	礼品券	18.9	24.0	2019-03-01	2019-06-30	券列表	1010	已上架	西北杂粮筐 老潼关肉夹馍套餐	活动时间：2019.3.1-2019.6.30	0	1	2	0	72	1000	100000646	西北杂粮筐（锦华万达店）	特色小吃	379	2019-03-06	510100	成都市	2019-03-07 10:27:53
95783	190940428	中海仓·日本曼丹植物（2盒）	1000768	福清万达广场	代金券	88.0	116.0	2019-02-28	2019-04-29	券列表	1010	已上架	中海仓·日本曼丹植物（2盒）	日本曼丹植物面膜4片/盒	0	0	2	0	240	10	100002316	中海仓（福清万达广场）	精品百货	305	2019-03-06	350100	福州市	2019-03-07 10:27:53
95784	190940429	0.01元购挂饰1个	1000363	合肥天鹅湖万达广场	礼品券	0.01	2.0	2019-02-28	2019-04-30	券列表	1010	已上架	0.01元购挂饰1个	周二GO开心，陪“半”有一套	7	4	2	0	72	76	100000250	品旭广告（合肥天鹅湖万达广场）	其他	544	2019-03-06	340100	合肥市	2019-03-07 10:27:53
95785	190940431	中国珠宝-黄金3D小猪	1102469	柳州柳南万达广场	礼品券	50.2	128.0	2019-03-01	2019-03-31	券列表	1010	已上架	中国珠宝-黄金3D小猪	小程序专享，限量供应。	1	1	1	0	0	550	100010762	中国珠宝（柳州柳南万达店）	其他珠宝	398	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95787	190940436	鱼小蛙-超值套餐6.5折券	1102469	柳州柳南万达广场	礼品券	0.0	186.0	2019-02-28	2019-03-31	券列表	1010	已上架	鱼小蛙-超值套餐6.5折券	小程序专享	1	1	1	0	0	50	100014436	鱼小蛙（柳州柳南万达店）	川菜	407	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95789	190940438	杰之行90团100代金券	1100649	湖北荆门万达广场	代金券	90.0	100.0	2019-02-28	2019-04-30	券列表	1010	已上架	杰之行90团100代金券		2	2	1	0	0	100	100000728	杰之行体育集合店（荆门万达店）	运动集合	425	2019-03-06	420800	荆门市	2019-03-07 10:27:53
95793	190940443	桂太二-酸菜鱼6.8折券	1102469	柳州柳南万达广场	折扣券	1.9	0.68	2019-03-01	2019-03-15	券列表	1010	已上架	桂太二-酸菜鱼6.8折券	小程序专享	5	1	1	200000	0	30	100009183	桂太二老坛酸菜鱼(柳州柳南万达店)	鱼火锅	317	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95794	190940445	D.O.U梳乎厘-草莓恋上柚子套餐	1000706	佛山南海万达广场	礼品券	29.9	49.0	2019-03-01	2019-03-31	限时抢购	1011	已下架	D.O.U梳乎厘-草莓恋上柚子套餐	季节限定，售完即止！	0	0	2	0	24	50	100015658	D.O.U梳乎厘(佛山南海万达店）	特色小吃	379	2019-03-06	440600	佛山市	2019-03-07 10:27:53
95794	190940445	D.O.U梳乎厘-草莓恋上柚子套餐	1000706	佛山南海万达广场	礼品券	29.9	49.0	2019-03-01	2019-03-31	券列表	1010	已下架	D.O.U梳乎厘-草莓恋上柚子套餐	季节限定，售完即止！	0	0	2	0	24	50	100015658	D.O.U梳乎厘(佛山南海万达店）	特色小吃	379	2019-03-06	440600	佛山市	2019-03-07 10:27:53
95795	190940446	刘一锅2人餐	1100746	四平万达广场	代金券	0.0	128.0	2019-02-28	2019-03-30	券列表	1010	已上架	刘一锅2人餐	满236元使用	1	1	2	23600	24	149	100000833	四平万达广场	停车	549	2019-03-06	220300	四平市	2019-03-07 10:27:53
95795	190940446	刘一锅2人餐	1100746	四平万达广场	代金券	0.0	128.0	2019-02-28	2019-03-30	限时抢购	1011	已上架	刘一锅2人餐	满236元使用	1	1	2	23600	24	149	100000833	四平万达广场	停车	549	2019-03-06	220300	四平市	2019-03-07 10:27:53
95796	190940447	多走路-99元购运动休闲鞋	1102469	柳州柳南万达广场	礼品券	0.0	99.0	2019-03-01	2019-03-15	券列表	1010	已上架	多走路-99元购运动休闲鞋		3	3	2	0	72	1200	100004677	多走路（柳州柳南万达店）	鞋类集合店	89	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95797	190940448	0.1元购卡拉宝2瓶	1000363	合肥天鹅湖万达广场	礼品券	0.1	2.0	2019-02-28	2019-04-29	券列表	1010	已下架	0.1元购卡拉宝2瓶	周二GO开心，陪“半”有一套	9	5	2	0	72	262	100000250	品旭广告（合肥天鹅湖万达广场）	其他	544	2019-03-06	340100	合肥市	2019-03-07 10:27:53
95798	190940450	菠萝包（面包和茶）	1100807	乐山万达广场	礼品券	5.0	8.0	2019-03-01	2019-03-31	券列表	1010	已上架	菠萝包（面包和茶）	地址：三楼中庭面包和茶	1	1	1	0	0	30	100003544	面包和茶(乐山万达店)	面包蛋糕	289	2019-03-06	511100	乐山市	2019-03-07 10:27:53
95799	190940451	皇城坝小吃 豆汤饭	1000284	成都锦华路万达广场	礼品券	12.0	15.0	2019-03-01	2019-06-30	券列表	1010	已上架	皇城坝小吃 豆汤饭	活动时间：2019.3.1-2019.6.30	0	1	2	0	72	1000	100001782	皇城坝小吃（锦华万达店）	特色小吃	379	2019-03-06	510100	成都市	2019-03-07 10:27:53
95800	190940452	多走路-99元购运动休闲鞋	1102469	柳州柳南万达广场	礼品券	0.0	99.0	2019-03-01	2019-03-15	券列表	1010	已上架	多走路-99元购运动休闲鞋		3	3	2	0	72	1200	100004677	多走路（柳州柳南万达店）	鞋类集合店	89	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95802	190940455	多走路-59元购运动休闲鞋	1102469	柳州柳南万达广场	礼品券	0.0	59.0	2019-03-01	2019-03-15	券列表	1010	已上架	多走路-59元购运动休闲鞋		3	3	2	0	72	1200	100004677	多走路（柳州柳南万达店）	鞋类集合店	89	2019-03-06	450200	柳州市	2019-03-07 10:27:53
95803	190940456	【PAT'S柏氏】MAC口红	1105283	延安万达广场	折扣券	159.0	0.93	2019-02-28	2019-06-30	券列表	1010	已上架	【PAT'S柏氏】MAC口红	原价170，现价159	1	1	1	15900	0	200	100005886	PAT'S柏氏延安万达店	护肤	74	2019-03-06	610600	延安市	2019-03-07 10:27:53
